ID,State,City,Locality,Property_Type,BHK,Size_in_SqFt,Price_in_Lakhs,Price_per_SqFt,Year_Built,Furnished_Status,Floor_No,Total_Floors,Age_of_Property,Nearby_Schools,Nearby_Hospitals,Public_Transport_Accessibility,Parking_Space,Security,Amenities,Facing,Owner_Type,Availability_Status,Transport_Score,Amenities_Count,Accessibility_Score,Size_Category
32378,Tamil Nadu,Chennai,Locality_154,Villa,5,3178,353.96,11137.822529893014,2012,Furnished,3,18,13,9,4,Low,Yes,Yes,"Gym, Playground, Clubhouse, Pool",South,Owner,Ready_to_Move,1,4,14,Large
205406,Rajasthan,Jaipur,Locality_456,Independent House,3,4098,401.45,9796.2420693021,2018,Semi-furnished,30,12,7,8,10,High,Yes,Yes,"Playground, Gym, Clubhouse, Garden, Pool",North,Owner,Under_Construction,3,5,21,Large
157831,Uttar Pradesh,Noida,Locality_129,Apartment,3,786,362.01,46057.25190839695,2001,Unfurnished,6,16,24,9,5,High,No,No,"Garden, Pool, Gym, Clubhouse",North,Builder,Under_Construction,3,4,17,Small
151037,Haryana,Faridabad,Locality_12,Apartment,1,2403,206.43,8590.511860174782,2017,Unfurnished,6,12,8,5,4,Low,No,No,"Pool, Playground, Clubhouse, Garden",North,Builder,Ready_to_Move,1,4,10,Large
10228,Madhya Pradesh,Bhopal,Locality_41,Apartment,3,708,291.14,41121.46892655367,2008,Semi-furnished,23,13,17,6,8,Low,Yes,No,"Playground, Garden, Gym",South,Broker,Under_Construction,1,3,15,Small
55625,Maharashtra,Pune,Locality_22,Independent House,5,4608,137.95,2993.7065972222217,2003,Unfurnished,26,4,22,5,3,Medium,No,No,"Playground, Clubhouse",North,Owner,Under_Construction,2,2,10,Large
148635,Karnataka,Mysore,Locality_394,Apartment,2,2004,424.1,21162.6746506986,1997,Furnished,25,26,28,6,6,Low,No,Yes,"Pool, Garden, Clubhouse",North,Owner,Under_Construction,1,3,13,Large
204346,Jharkhand,Jamshedpur,Locality_472,Independent House,5,3217,304.11,9453.21728318309,1998,Furnished,14,24,27,3,10,Low,No,No,Pool,West,Builder,Under_Construction,1,1,14,Large
227496,Bihar,Gaya,Locality_460,Apartment,4,1454,170.26,11709.766162310869,2007,Semi-furnished,12,14,18,1,5,Medium,Yes,No,"Playground, Clubhouse, Gym",East,Builder,Ready_to_Move,2,3,8,Medium
221681,Bihar,Patna,Locality_169,Villa,4,3323,410.87,12364.429732169729,2002,Unfurnished,21,30,23,4,3,Low,Yes,Yes,Playground,North,Builder,Ready_to_Move,1,1,8,Large
178401,Jharkhand,Jamshedpur,Locality_295,Independent House,3,1767,438.54,24818.336162988115,2013,Furnished,12,9,12,3,6,Low,No,Yes,"Gym, Pool, Garden, Clubhouse",West,Builder,Under_Construction,1,4,10,Large
125394,Delhi,New Delhi,Locality_103,Apartment,5,3483,267.75,7687.33850129199,1992,Unfurnished,19,12,33,8,3,Low,No,Yes,"Clubhouse, Playground, Gym, Pool, Garden",East,Broker,Under_Construction,1,5,12,Large
169167,Punjab,Ludhiana,Locality_48,Villa,3,937,137.96,14723.58591248666,2015,Furnished,14,4,10,9,3,Low,Yes,Yes,"Pool, Gym, Garden, Clubhouse, Playground",East,Builder,Under_Construction,1,5,13,Medium
3644,Haryana,Faridabad,Locality_365,Apartment,4,507,66.78,13171.597633136094,2010,Semi-furnished,27,25,15,5,2,High,No,Yes,"Gym, Garden, Clubhouse, Pool, Playground",West,Owner,Ready_to_Move,3,5,10,Small
188551,Tamil Nadu,Chennai,Locality_273,Apartment,1,3599,31.77,882.745207001945,2010,Unfurnished,23,15,15,1,9,High,No,No,"Playground, Pool, Garden, Gym, Clubhouse",North,Broker,Ready_to_Move,3,5,13,Large
119014,Telangana,Warangal,Locality_256,Apartment,4,1814,429.69,23687.431091510472,1992,Furnished,5,18,33,5,2,Medium,Yes,Yes,"Clubhouse, Playground, Gym, Garden, Pool",North,Builder,Ready_to_Move,2,5,9,Large
140527,Maharashtra,Nagpur,Locality_88,Independent House,2,2406,289.03,12012.884455527845,2017,Unfurnished,20,16,8,3,8,Low,No,No,"Playground, Clubhouse, Gym",East,Builder,Under_Construction,1,3,12,Large
117713,West Bengal,Kolkata,Locality_320,Villa,3,4684,420.11,8969.043552519215,2022,Furnished,21,25,3,2,7,High,Yes,No,"Garden, Clubhouse, Gym",West,Owner,Under_Construction,3,3,12,Large
177708,Uttarakhand,Haridwar,Locality_381,Independent House,2,1725,200.21,11606.376811594202,1993,Furnished,17,24,32,6,6,High,Yes,Yes,"Garden, Gym, Clubhouse, Playground, Pool",West,Builder,Under_Construction,3,5,15,Large
61113,Uttarakhand,Dehradun,Locality_375,Independent House,5,2981,415.11,13925.19288829252,1992,Unfurnished,6,18,33,3,4,Low,Yes,No,"Garden, Playground, Gym",West,Broker,Under_Construction,1,3,8,Large
68556,Tamil Nadu,Chennai,Locality_6,Independent House,2,3336,248.93,7461.930455635492,2015,Semi-furnished,0,13,10,10,3,High,No,No,Gym,North,Owner,Under_Construction,3,1,16,Large
14565,Gujarat,Surat,Locality_265,Independent House,5,4843,115.27,2380.136279165806,2021,Semi-furnished,17,2,4,8,3,High,Yes,No,"Clubhouse, Garden, Gym",North,Owner,Under_Construction,3,3,14,Large
182907,Jharkhand,Ranchi,Locality_133,Independent House,4,3851,311.77,8095.81926772267,2008,Furnished,3,14,17,3,10,High,Yes,No,Garden,South,Broker,Under_Construction,3,1,16,Large
219014,Punjab,Ludhiana,Locality_29,Independent House,3,2553,83.38,3265.961613787701,1990,Unfurnished,17,8,35,9,9,Low,No,No,"Gym, Garden, Pool",West,Owner,Under_Construction,1,3,19,Large
180742,Rajasthan,Jaipur,Locality_395,Apartment,1,4413,387.92,8790.392023566734,2013,Semi-furnished,5,17,12,6,6,Medium,No,No,"Playground, Gym, Garden, Pool",South,Builder,Ready_to_Move,2,4,14,Large
126281,Delhi,Dwarka,Locality_389,Villa,5,4119,144.88,3517.3585821801407,2001,Furnished,13,2,24,6,7,High,Yes,No,"Playground, Pool, Garden, Clubhouse",North,Builder,Ready_to_Move,3,4,16,Large
129151,Punjab,Amritsar,Locality_448,Villa,1,2999,65.83,2195.065021673892,2001,Unfurnished,13,26,24,9,3,Medium,No,No,"Pool, Playground, Gym, Garden",West,Builder,Ready_to_Move,2,4,14,Large
98144,Jharkhand,Jamshedpur,Locality_410,Villa,3,2206,258.77,11730.281051677244,1995,Furnished,19,21,30,3,3,High,No,No,"Gym, Playground, Clubhouse, Garden, Pool",West,Owner,Under_Construction,3,5,9,Large
220693,Chhattisgarh,Raipur,Locality_339,Independent House,3,2448,202.8,8284.313725490196,1991,Furnished,25,4,34,9,5,Low,No,No,"Playground, Clubhouse, Garden, Pool, Gym",South,Builder,Under_Construction,1,5,15,Large
119669,Uttar Pradesh,Lucknow,Locality_135,Apartment,5,1215,220.07,18112.75720164609,2008,Unfurnished,0,28,17,4,8,Medium,No,Yes,"Garden, Pool, Gym",North,Broker,Ready_to_Move,2,3,14,Medium
187271,Chhattisgarh,Raipur,Locality_5,Independent House,3,2790,425.82,15262.36559139785,2011,Semi-furnished,7,9,14,3,7,Low,No,Yes,"Gym, Pool, Garden, Playground",East,Broker,Ready_to_Move,1,4,11,Large
9819,Jharkhand,Ranchi,Locality_243,Independent House,3,1825,269.96,14792.328767123288,2011,Semi-furnished,3,9,14,6,3,Low,No,Yes,Playground,West,Builder,Under_Construction,1,1,10,Large
43739,Andhra Pradesh,Vijayawada,Locality_338,Apartment,5,4889,145.57,2977.5005113520147,2014,Furnished,13,24,11,9,1,Medium,No,Yes,"Playground, Clubhouse, Gym, Garden, Pool",North,Broker,Under_Construction,2,5,12,Large
101079,Bihar,Gaya,Locality_351,Villa,1,4253,262.67,6176.110980484364,2002,Furnished,11,15,23,9,9,High,No,Yes,"Clubhouse, Gym, Playground, Pool, Garden",West,Builder,Ready_to_Move,3,5,21,Large
70585,Assam,Silchar,Locality_279,Villa,3,1828,13.74,751.6411378555798,2017,Unfurnished,29,11,8,2,4,Medium,No,Yes,Pool,West,Broker,Under_Construction,2,1,8,Large
145232,Kerala,Trivandrum,Locality_500,Villa,4,2934,317.88,10834.35582822086,2009,Furnished,7,12,16,10,5,High,No,Yes,"Clubhouse, Gym, Garden, Playground, Pool",West,Builder,Ready_to_Move,3,5,18,Large
84916,Kerala,Trivandrum,Locality_22,Apartment,3,2647,264.16,9979.599546656596,2022,Furnished,2,25,3,5,3,Low,Yes,No,"Playground, Pool, Clubhouse",South,Broker,Under_Construction,1,3,9,Large
40782,Uttarakhand,Dehradun,Locality_428,Independent House,1,2222,399.67,17986.948694869487,2015,Unfurnished,25,20,10,7,9,Low,Yes,No,"Garden, Playground",East,Broker,Ready_to_Move,1,2,17,Large
156400,Rajasthan,Jodhpur,Locality_328,Independent House,5,4041,168.02,4157.881712447414,2011,Semi-furnished,17,3,14,6,4,Low,No,No,Playground,North,Builder,Under_Construction,1,1,11,Large
113485,Haryana,Faridabad,Locality_166,Independent House,1,4995,28.63,573.1731731731732,2011,Unfurnished,22,26,14,1,5,Low,Yes,Yes,"Gym, Garden, Playground",West,Builder,Ready_to_Move,1,3,7,Large
130130,Gujarat,Ahmedabad,Locality_448,Independent House,2,3344,432.74,12940.78947368421,1995,Semi-furnished,1,13,30,4,7,Medium,Yes,No,"Pool, Clubhouse, Gym",North,Owner,Ready_to_Move,2,3,13,Large
182095,Maharashtra,Pune,Locality_259,Apartment,3,2203,23.19,1052.6554698138902,1995,Unfurnished,19,3,30,6,8,Low,Yes,Yes,"Playground, Gym, Clubhouse",North,Builder,Ready_to_Move,1,3,15,Large
53266,Telangana,Warangal,Locality_485,Independent House,2,3640,393.99,10823.9010989011,2001,Furnished,3,28,24,4,8,High,Yes,Yes,Clubhouse,West,Broker,Ready_to_Move,3,1,15,Large
237144,Andhra Pradesh,Vishakhapatnam,Locality_309,Apartment,5,1739,449.25,25833.8125359402,2003,Semi-furnished,18,30,22,2,1,High,Yes,No,"Clubhouse, Garden, Pool",South,Builder,Ready_to_Move,3,3,6,Large
239309,Assam,Silchar,Locality_104,Apartment,3,3357,245.4,7310.098302055407,2015,Unfurnished,3,15,10,5,1,Low,No,Yes,"Clubhouse, Gym, Playground, Garden",East,Broker,Under_Construction,1,4,7,Large
204814,Kerala,Trivandrum,Locality_105,Villa,3,4580,360.31,7867.03056768559,2021,Unfurnished,10,9,4,7,8,High,Yes,Yes,"Garden, Pool, Playground, Gym, Clubhouse",West,Broker,Under_Construction,3,5,18,Large
206189,Punjab,Ludhiana,Locality_372,Independent House,1,4756,473.05,9946.383515559291,2000,Furnished,14,16,25,10,9,Low,No,Yes,"Clubhouse, Gym, Pool, Playground, Garden",West,Builder,Under_Construction,1,5,20,Large
181933,Telangana,Warangal,Locality_50,Independent House,1,4343,347.77,8007.59843426203,1991,Semi-furnished,29,22,34,2,8,High,Yes,Yes,Pool,South,Owner,Ready_to_Move,3,1,13,Large
44623,Punjab,Ludhiana,Locality_442,Villa,1,2546,134.69,5290.259230164965,2006,Semi-furnished,15,17,19,8,6,High,Yes,Yes,Clubhouse,West,Broker,Ready_to_Move,3,1,17,Large
206219,Madhya Pradesh,Indore,Locality_112,Villa,4,2032,253.96,12498.031496062991,2007,Semi-furnished,9,7,18,4,7,Medium,No,Yes,"Playground, Clubhouse",East,Broker,Under_Construction,2,2,13,Large
129719,Punjab,Amritsar,Locality_130,Villa,3,2992,149.71,5003.676470588235,2013,Unfurnished,4,15,12,3,3,Medium,No,No,"Playground, Garden, Pool",West,Builder,Under_Construction,2,3,8,Large
156501,Delhi,New Delhi,Locality_37,Villa,3,3142,150.17,4779.439847231062,1994,Furnished,2,30,31,7,9,Medium,Yes,Yes,"Pool, Clubhouse, Gym, Garden, Playground",West,Owner,Ready_to_Move,2,5,18,Large
163114,Karnataka,Bangalore,Locality_400,Independent House,3,3735,170.15,4555.555555555556,2023,Unfurnished,27,7,2,1,4,Low,No,No,"Gym, Garden, Playground, Clubhouse, Pool",North,Broker,Under_Construction,1,5,6,Large
15563,Rajasthan,Jodhpur,Locality_97,Villa,5,1167,462.23,39608.39760068552,2010,Semi-furnished,4,20,15,3,5,Medium,No,No,Clubhouse,West,Owner,Ready_to_Move,2,1,10,Medium
199225,West Bengal,Durgapur,Locality_141,Independent House,3,2807,287.1,10228.001425008908,2008,Furnished,13,11,17,3,10,Low,No,No,Gym,North,Owner,Under_Construction,1,1,14,Large
94717,Uttar Pradesh,Noida,Locality_19,Apartment,4,3408,236.82,6948.943661971831,2004,Unfurnished,15,4,21,5,5,Medium,No,No,"Playground, Pool",West,Owner,Under_Construction,2,2,12,Large
216600,Maharashtra,Nagpur,Locality_416,Villa,3,3143,78.23,2489.02322621699,2012,Furnished,12,9,13,2,5,Low,Yes,Yes,"Gym, Garden, Pool, Clubhouse",West,Owner,Under_Construction,1,4,8,Large
168095,West Bengal,Kolkata,Locality_458,Apartment,3,4700,168.83,3592.127659574468,1991,Furnished,12,8,34,8,6,Low,No,Yes,"Clubhouse, Gym, Pool, Playground",North,Owner,Under_Construction,1,4,15,Large
219098,Punjab,Amritsar,Locality_299,Apartment,1,3292,485.83,14757.897934386392,2008,Semi-furnished,26,5,17,8,1,Low,No,No,"Garden, Gym, Clubhouse, Pool, Playground",South,Owner,Under_Construction,1,5,10,Large
209394,Delhi,Dwarka,Locality_412,Apartment,1,2847,363.74,12776.255707762555,2022,Furnished,2,2,3,8,6,Low,Yes,No,"Clubhouse, Garden, Gym, Playground",North,Broker,Ready_to_Move,1,4,15,Large
62313,Odisha,Cuttack,Locality_126,Villa,5,4546,280.38,6167.619885613726,1999,Unfurnished,5,16,26,5,7,High,Yes,No,Pool,East,Broker,Ready_to_Move,3,1,15,Large
88365,Maharashtra,Mumbai,Locality_182,Apartment,1,828,41.3,4987.922705314009,1999,Unfurnished,3,10,26,4,6,High,No,No,"Pool, Clubhouse",South,Broker,Ready_to_Move,3,2,13,Medium
19203,Tamil Nadu,Chennai,Locality_98,Villa,2,3581,487.19,13604.858977939122,2008,Unfurnished,4,20,17,6,1,Medium,No,No,Playground,South,Owner,Under_Construction,2,1,9,Large
245867,Punjab,Ludhiana,Locality_355,Independent House,2,4372,189.61,4336.916742909423,2018,Semi-furnished,11,19,7,3,1,Medium,No,No,Clubhouse,West,Owner,Ready_to_Move,2,1,6,Large
82670,West Bengal,Kolkata,Locality_106,Independent House,4,2635,87.85,3333.965844402277,2003,Furnished,29,7,22,9,2,High,No,No,"Pool, Gym, Playground, Garden, Clubhouse",North,Owner,Ready_to_Move,3,5,14,Large
242728,West Bengal,Durgapur,Locality_141,Apartment,2,1828,224.59,12286.105032822756,2022,Semi-furnished,28,15,3,9,6,Medium,No,Yes,Playground,North,Broker,Ready_to_Move,2,1,17,Large
11260,West Bengal,Durgapur,Locality_345,Apartment,4,1834,237.16,12931.297709923663,2012,Semi-furnished,7,21,13,7,7,High,No,No,"Playground, Garden, Pool",North,Broker,Under_Construction,3,3,17,Large
234980,Odisha,Bhubaneswar,Locality_233,Independent House,1,878,126.31,14386.104783599088,1999,Unfurnished,10,22,26,5,5,Medium,No,Yes,"Garden, Clubhouse, Pool, Gym, Playground",East,Owner,Under_Construction,2,5,12,Medium
53292,Assam,Silchar,Locality_481,Independent House,1,799,339.25,42459.324155194,1994,Semi-furnished,28,10,31,4,8,Medium,No,Yes,"Playground, Clubhouse, Gym, Pool",East,Owner,Ready_to_Move,2,4,14,Small
205228,Delhi,Dwarka,Locality_34,Independent House,2,846,117.41,13878.25059101655,2002,Unfurnished,30,23,23,9,4,Low,Yes,No,Playground,South,Builder,Ready_to_Move,1,1,14,Medium
79419,Jharkhand,Ranchi,Locality_102,Villa,1,2732,237.36,8688.14055636896,2012,Furnished,8,12,13,10,5,Low,No,No,Playground,North,Builder,Ready_to_Move,1,1,16,Large
233979,Telangana,Warangal,Locality_347,Apartment,5,4599,308.13,6699.934768427919,2016,Furnished,22,17,9,5,10,Low,No,Yes,"Garden, Gym, Clubhouse, Playground",South,Broker,Under_Construction,1,4,16,Large
88895,Haryana,Gurgaon,Locality_185,Apartment,1,3598,360.34,10015.008337965535,2012,Semi-furnished,9,29,13,8,3,Low,Yes,No,"Playground, Clubhouse, Garden, Pool, Gym",West,Owner,Under_Construction,1,5,12,Large
221099,Maharashtra,Pune,Locality_300,Independent House,2,2227,266.96,11987.427031881452,2022,Furnished,23,5,3,3,3,Medium,No,No,"Clubhouse, Garden, Pool",South,Builder,Ready_to_Move,2,3,8,Large
224011,Karnataka,Mangalore,Locality_467,Villa,4,4617,486.55,10538.228286766298,2002,Unfurnished,5,29,23,9,4,Low,No,Yes,"Pool, Garden, Playground, Clubhouse",West,Broker,Ready_to_Move,1,4,14,Large
209736,Karnataka,Bangalore,Locality_139,Villa,1,4942,110.67,2239.376770538244,2021,Unfurnished,30,20,4,2,3,Medium,No,No,"Playground, Clubhouse",East,Broker,Under_Construction,2,2,7,Large
164862,Gujarat,Ahmedabad,Locality_240,Apartment,1,1843,253.64,13762.344004340748,2019,Unfurnished,13,12,6,1,10,Low,Yes,Yes,"Gym, Pool, Playground, Clubhouse, Garden",West,Owner,Under_Construction,1,5,12,Large
176565,Gujarat,Surat,Locality_164,Apartment,3,3611,486.68,13477.707006369426,2001,Semi-furnished,19,20,24,10,2,Medium,Yes,No,"Clubhouse, Playground, Gym, Garden",North,Broker,Ready_to_Move,2,4,14,Large
147562,Punjab,Ludhiana,Locality_123,Villa,5,2161,256.36,11863.026376677464,2005,Semi-furnished,27,29,20,1,2,High,Yes,Yes,Clubhouse,South,Builder,Ready_to_Move,3,1,6,Large
130670,Madhya Pradesh,Indore,Locality_95,Apartment,1,4447,127.66,2870.699347874972,2011,Furnished,11,9,14,5,2,Low,No,Yes,"Clubhouse, Gym, Pool",North,Broker,Ready_to_Move,1,3,8,Large
16248,Uttar Pradesh,Lucknow,Locality_374,Independent House,4,3768,333.69,8855.891719745223,2022,Semi-furnished,20,30,3,2,8,Low,Yes,Yes,"Garden, Gym",West,Broker,Ready_to_Move,1,2,11,Large
74988,Haryana,Faridabad,Locality_14,Villa,1,2690,251.62,9353.903345724908,2014,Unfurnished,0,6,11,10,10,Medium,Yes,No,"Garden, Playground",North,Broker,Under_Construction,2,2,22,Large
171106,Haryana,Faridabad,Locality_245,Villa,3,2437,131.56,5398.4407057858025,2007,Unfurnished,17,21,18,10,8,Medium,Yes,No,"Gym, Pool, Garden",East,Owner,Ready_to_Move,2,3,20,Large
225207,Bihar,Gaya,Locality_158,Apartment,3,3578,221.9,6201.788708775853,2014,Unfurnished,2,5,11,10,10,Medium,Yes,No,"Playground, Pool, Clubhouse, Gym",East,Broker,Under_Construction,2,4,22,Large
194010,West Bengal,Kolkata,Locality_290,Apartment,1,1076,464.77,43194.237918215615,2005,Furnished,15,16,20,10,5,Medium,No,Yes,"Garden, Clubhouse, Pool, Playground, Gym",South,Builder,Ready_to_Move,2,5,17,Medium
215727,Odisha,Bhubaneswar,Locality_33,Independent House,5,4555,440.2,9664.10537870472,2021,Furnished,24,13,4,4,5,Low,Yes,Yes,"Pool, Playground",South,Broker,Ready_to_Move,1,2,10,Large
148495,Gujarat,Ahmedabad,Locality_25,Apartment,2,4356,358.29,8225.206611570247,2009,Furnished,25,5,16,4,5,High,Yes,No,"Playground, Pool",North,Owner,Under_Construction,3,2,12,Large
177859,Chhattisgarh,Bilaspur,Locality_321,Villa,1,1223,472.81,38659.85282093214,2011,Semi-furnished,11,12,14,6,2,Low,Yes,Yes,"Garden, Playground, Gym",North,Builder,Under_Construction,1,3,9,Medium
145903,Delhi,Dwarka,Locality_138,Villa,1,2125,223.54,10519.529411764706,2001,Semi-furnished,0,20,24,10,10,Low,Yes,Yes,"Pool, Gym, Playground, Clubhouse, Garden",East,Builder,Under_Construction,1,5,21,Large
53562,Madhya Pradesh,Bhopal,Locality_410,Apartment,4,2655,280.88,10579.284369114876,1998,Semi-furnished,26,23,27,6,10,High,No,No,"Pool, Clubhouse, Gym",South,Owner,Under_Construction,3,3,19,Large
257,Odisha,Bhubaneswar,Locality_218,Apartment,5,4606,422.83,9179.982631350413,2021,Unfurnished,5,11,4,5,3,High,Yes,Yes,Playground,West,Owner,Ready_to_Move,3,1,11,Large
83760,Madhya Pradesh,Indore,Locality_447,Apartment,5,2450,310.76,12684.081632653062,2018,Unfurnished,5,19,7,8,6,High,No,Yes,"Garden, Pool, Clubhouse",West,Builder,Under_Construction,3,3,17,Large
61705,West Bengal,Kolkata,Locality_442,Independent House,3,1630,36.99,2269.325153374233,2022,Semi-furnished,15,27,3,6,5,Low,Yes,No,"Pool, Playground",West,Owner,Ready_to_Move,1,2,12,Large
209158,Bihar,Patna,Locality_310,Apartment,3,3934,278.5,7079.308591764107,2007,Unfurnished,7,28,18,7,4,Low,Yes,Yes,"Gym, Clubhouse",North,Broker,Under_Construction,1,2,12,Large
244087,Punjab,Ludhiana,Locality_67,Apartment,4,2674,165.72,6197.456993268512,2023,Unfurnished,19,28,2,4,2,Low,Yes,Yes,Gym,North,Owner,Ready_to_Move,1,1,7,Large
114128,Andhra Pradesh,Vishakhapatnam,Locality_112,Independent House,2,4079,30.63,750.9193429762197,2011,Unfurnished,18,11,14,2,2,Medium,Yes,Yes,Clubhouse,North,Owner,Under_Construction,2,1,6,Large
17660,Uttar Pradesh,Noida,Locality_105,Independent House,1,4382,366.26,8358.283888635326,2018,Semi-furnished,24,18,7,9,8,High,No,No,"Playground, Gym, Garden, Clubhouse",North,Owner,Ready_to_Move,3,4,20,Large
37254,Tamil Nadu,Coimbatore,Locality_232,Independent House,5,1706,196.92,11542.790152403282,2001,Semi-furnished,4,3,24,3,6,Low,No,No,"Pool, Garden, Gym, Clubhouse, Playground",West,Broker,Ready_to_Move,1,5,10,Large
111785,Andhra Pradesh,Vijayawada,Locality_203,Independent House,1,4645,237.13,5105.059203444564,2004,Unfurnished,2,5,21,7,1,Low,Yes,Yes,"Gym, Clubhouse, Playground",East,Builder,Under_Construction,1,3,9,Large
57492,Uttarakhand,Haridwar,Locality_111,Villa,3,1765,303.35,17186.968838526915,2021,Semi-furnished,14,16,4,4,9,Medium,No,No,"Pool, Garden",West,Owner,Under_Construction,2,2,15,Large
77166,Madhya Pradesh,Indore,Locality_428,Independent House,4,2014,363.26,18036.74280039722,2013,Furnished,21,11,12,4,5,Low,No,Yes,"Gym, Garden",South,Owner,Ready_to_Move,1,2,10,Large
92419,Chhattisgarh,Raipur,Locality_487,Apartment,4,1941,103.44,5329.211746522411,2003,Furnished,23,23,22,3,6,Medium,Yes,Yes,"Garden, Playground, Pool",South,Builder,Under_Construction,2,3,11,Large
261,Karnataka,Mangalore,Locality_120,Villa,4,4916,343.05,6978.234336859236,2019,Furnished,19,27,6,5,2,Low,Yes,Yes,"Playground, Gym, Pool, Garden",East,Owner,Ready_to_Move,1,4,8,Large
62046,Assam,Silchar,Locality_108,Independent House,1,4133,400.41,9688.1200096782,2007,Furnished,22,19,18,2,4,High,No,No,"Gym, Pool, Garden",West,Owner,Ready_to_Move,3,3,9,Large
154682,Madhya Pradesh,Indore,Locality_75,Apartment,2,2039,103.86,5093.673369298675,2010,Unfurnished,26,8,15,2,4,High,Yes,No,"Pool, Gym, Clubhouse, Playground, Garden",South,Builder,Under_Construction,3,5,9,Large
97549,Jharkhand,Jamshedpur,Locality_375,Villa,3,4001,420.62,10512.871782054486,2020,Unfurnished,23,11,5,2,2,Medium,Yes,No,"Playground, Garden, Pool",East,Owner,Under_Construction,2,3,6,Large
42602,Uttarakhand,Haridwar,Locality_461,Villa,3,1689,268.41,15891.651865008884,2015,Furnished,18,3,10,3,5,Medium,No,No,"Pool, Playground",North,Builder,Ready_to_Move,2,2,10,Large
179226,Punjab,Amritsar,Locality_313,Villa,2,3725,96.44,2588.993288590604,2001,Furnished,15,1,24,2,7,High,No,No,"Gym, Playground, Pool, Clubhouse",South,Broker,Under_Construction,3,4,12,Large
29214,Maharashtra,Pune,Locality_245,Independent House,1,1689,313.85,18582.001184132627,2010,Unfurnished,11,14,15,3,7,Low,No,Yes,"Playground, Clubhouse, Garden",South,Builder,Ready_to_Move,1,3,11,Large
